-4.87,-7.98,-3.39,-2.36,0.78,1.59
-7.72,-10.58,-1.20,0.26,1.31,0.66
-5.66,-8.64,-5.30,1.14,0.36,0.62
-6.88,-7.12,-6.11,1.65,-0.66,-0.44
-7.90,-3.78,-6.85,1.29,-3.54,-0.86
-4.00,-0.77,-21.67,1.12,-1.86,1.28
-0.14,-9.53,-20.27,0.47,2.73,0.05
-2.88,-9.66,-11.60,-1.51,0.59,-0.35
-3.40,-8.82,-9.21,-4.16,-0.17,0.61
-7.24,-10.33,-3.43,-4.55,-1.57,0.18
-4.89,-6.78,-4.92,0.26,0.28,-0.32
-7.78,-6.41,-8.08,1.08,-2.64,-1.64
-10.69,-4.22,-11.54,1.60,-3.52,-2.24
-4.33,0.20,-12.13,-1.41,-5.47,-0.64
-6.43,-9.17,-17.56,-2.22,-1.68,0.18
-2.78,-15.55,-5.93,-6.36,-2.74,-0.37
-2.42,-14.76,-10.35,-5.39,-1.16,-0.41
-5.04,-11.62,-4.00,-6.90,-2.65,-3.19
-4.55,-10.02,-6.03,-0.17,0.07,-0.44
-7.37,-10.22,-5.36,1.74,-1.78,-2.99
-11.94,-4.49,-7.92,1.53,1.28,-2.98
-12.70,-1.43,-6.55,0.81,1.56,-1.42
-10.99,-3.44,-18.97,3.36,1.54,-0.62
-7.07,-6.88,-15.89,-0.39,0.23,-0.54
-1.57,-12.35,-14.92,-4.72,-0.98,-0.91
-4.80,-10.89,-5.60,-5.79,1.03,-0.87
-5.11,-13.02,-1.23,0.10,-0.06,-0.38
-6.41,-9.45,-2.64,2.28,1.80,-1.40
-3.70,-10.08,-8.43,2.41,0.13,0.49
-9.27,-5.49,-9.89,3.03,-0.33,-1.22
-5.79,-3.37,-18.24,3.81,1.90,-0.20
-1.86,-7.36,-25.28,-2.38,-2.25,0.15
-4.50,-8.80,-10.56,-0.68,1.28,0.71
-3.27,-10.98,-7.15,-4.80,0.72,1.25
-6.11,-9.69,-3.69,-6.13,-2.34,0.87
-3.71,-8.62,-8.83,0.18,-0.58,-2.70
-5.06,-7.77,-8.87,-0.76,-1.77,-3.16
-0.75,-2.83,-15.04,3.28,1.00,-1.59
1.10,-11.77,-12.60,-5.39,-6.05,-5.87
-4.72,-12.83,-10.52,-4.64,-1.70,0.49
-4.63,-6.08,-4.53,-6.50,-3.56,0.45
-4.41,-6.44,-3.52,0.42,0.50,-2.66
-5.55,-9.19,-9.32,1.16,0.37,0.47
-2.81,-5.32,-9.87,5.39,3.23,0.94
-7.46,-2.30,-9.56,0.85,-1.27,2.98
-14.17,-8.90,7.57,-8.73,-8.73,2.95
-3.86,-5.92,-8.28,-0.59,2.94,-0.70
-1.81,-10.04,-11.53,-1.30,0.35,0.72
-5.93,-10.81,-8.12,-6.50,-2.00,-2.05
-4.99,-10.79,-5.43,-3.28,-0.11,0.30
-5.98,-11.26,-4.42,1.12,2.10,1.68
-5.09,-8.24,-4.00,1.59,-0.57,0.71
-5.61,-4.02,-12.13,5.10,1.36,-0.61
2.50,-2.75,-18.07,3.11,3.31,1.33
1.91,-11.03,-19.42,-8.53,-3.40,-1.52
-0.88,-10.07,-9.74,3.61,3.86,-0.86
-1.66,-9.90,-12.09,-4.23,-3.42,-2.87
-2.55,-4.36,-7.36,-1.64,1.88,1.19
-0.85,-4.30,-10.51,0.72,0.29,-2.09
-1.93,-6.38,-12.95,0.42,1.13,-0.04
3.70,-5.62,-12.01,-0.03,-0.40,-2.09
3.22,-3.77,-11.23,-0.01,0.08,-1.82
2.52,-5.36,-10.72,0.70,0.08,-1.95
1.63,-7.45,-12.68,0.16,-0.79,-2.09
